    6.826812        9.961835       4.2554218E-02    5.858742     
    8.523258        1.055521        2.347129      -0.8053075     
    1.062820        1.166914        7.854513        6.626569     
    1.501098        5.730012       0.6167711       -2.964824     
    2.667792        4.071164        3.570899        4.791262     
    4.254193       -2.796520        2.246010        2.251846     
    6.171822        2.783209       -6.657040        2.564069     
    7.272676       -1.931434      -0.1423350        2.076741     
    6.865409        6.659133       -1.661552       -5.596890     
   -2.740214        4.217979        3.946172        1.679592    
