    5.029725        5.588683       -4.647491        4.323581     
    3.303260       -1.240059      -0.8284562        2.728807     
    9.341809        2.246978        4.209004        6.213254     
   -4.864017       3.5084151E-02  -0.7038116       0.6696869     
    1.204819        4.881801        4.893586       0.7423324     
    4.708048        8.531286       -2.852297        1.736947     
    2.029660      -2.1537112E-02   0.7221416        7.734054     
    2.731563        2.372236        7.215959        5.138752     
   -3.982890        2.957902        3.023430      -7.2999589E-02 
   0.9525176        7.395868        2.090941        2.206349    
