    4.044279       -5.009422       -4.774289       0.4925123     
    1.702886        7.916376        2.852694       -2.676082     
    3.336907        4.743423        5.814984        8.227513     
  -0.3128583       0.5455478        4.533811        3.173247     
    3.593294        9.307813        8.511072       -1.736987     
    3.713047        3.475618       -1.106069        3.383347     
    5.347658       0.4228615        2.714686        7.063673     
   0.5955065        3.523355        6.429897        3.408938     
   -3.606335      -0.6102272       0.5290943        3.618376     
    6.900846      -5.8759406E-02    3.440697        7.672140    
