   -5.790930      -0.1299273       -1.530288        8.267599     
    6.607053        5.549288        9.553897       0.2699313     
  -0.8332662        1.138630       -1.208460      -7.0205601E-03 
   8.6710066E-02   0.8075019        4.026150        8.459095     
    2.116651        3.928165        5.217712       -4.245473     
   -2.018170       -1.337559      -0.9640086        2.503808     
    7.956248        4.784816      -0.8624169        3.937759     
    6.303206       -3.702070       -2.587645       -1.001358     
  -0.3059939        3.167288        7.236150        2.210941     
   -2.074823        4.251258        8.763547        2.214574    
