    7.541221        9.275225        1.767888        5.057600     
    3.648530       0.6316258        6.610196        2.573834     
   -1.909754       0.8702765        7.562177       -1.138839     
    1.012521        3.196445        7.175285        3.340775     
  -1.7159007E-02   -1.630482       0.5970704       -2.467868     
    7.620550       0.7758011       -3.021121       0.5270200     
    4.507989        9.012143        7.994941       0.9258105     
    3.479743       0.6178846       -4.819082        1.640498     
  -0.3807154       0.4190505        9.074338        8.463377     
    1.049764        2.425873       -4.585057       8.4061459E-02
