  -0.2588239       0.8797763       0.5493599        1.120740     
   0.7857455       0.8942656        1.256747        1.498573     
    1.129608        5.269333       0.9343200        1.157722     
    1.426593       0.6900393        1.390690       0.6014444     
    1.027285       0.4592962       0.8631760        5.720490     
    1.657689       0.9523032       0.6385149        1.278022     
   0.6739836        1.019847        1.365351        1.096463     
    1.260872        5.024065        1.598255        1.219903     
   0.4045341        1.035770        1.146121       0.5406603     
   0.4925897        1.350180        1.583224        1.003956    
