    6.159928       -1.380625      -0.9172554        3.096553     
    9.860871        3.695822        1.949080      -0.3778879     
   6.5984085E-02    2.270133        5.665205        3.019725     
   -4.489249        2.756080        9.246614        6.020118     
   -4.558410       -3.819136      -0.3634847       0.5728245     
    6.309647        1.168346       -2.381207        4.779453     
    2.890264      -0.7873132        1.943025        11.49249     
    1.942606       -1.616997       -1.660571       0.7251250     
   -1.244397       -2.324807        8.288787        7.726326     
   -2.530646        4.277786        2.290143        3.177529    
