    2.552463       -2.095674       -4.291677      -0.6456428     
    3.007688        6.898375        1.107365       -1.856120     
   0.3237003        3.850218        2.282357       -6.262269     
   -3.373924        6.758273        2.482546       -1.679257     
    5.918839        3.214736       -4.180509       -1.269496     
    6.263795        2.678515       -1.303829        2.502978     
    8.384824       0.2350798       -2.743643       -1.695625     
  -0.1051804      -0.1050883        7.674752        1.857962     
   -2.837421        1.238619        5.840475        4.154879     
   -4.868102        1.630451        4.004881        5.937797    
