   0.7613007       0.7613007       0.7613007       0.7613007     
   0.7613010       0.7613405       0.7644104       0.9237617     
    5.084252        6.730997        1.762479      -0.9957880     
   0.9046724       0.8192577       0.7575905       0.7604242     
   0.7643955       0.9204035        5.001128        6.914145     
    1.775310       -1.087993       0.9207551       0.8234917     
   0.7571570       0.7603585       0.7644689       0.9238856     
    5.090375        6.886299        1.831422       -1.112000     
   0.9280123       0.8245872       0.7569852       0.7603033     
   0.7613621       0.7613118       0.7613000       0.7613006    
