  -0.7145543      -0.6184996       0.5494027        6.446461     
   0.6964930       -2.354030        2.620842        5.107062     
    7.262341       -3.225232       -3.520788       -1.782314     
    8.642597        4.936517       -3.960015        2.643389     
    2.844002      -0.1416275        2.153494        5.661079     
    5.526842       -2.366854       -1.115184        1.412086     
    8.558352       -1.425841        3.711363        6.604509     
    7.690357       -1.479285      -0.6190541        4.830966     
    4.663242       -2.024305        4.109714        4.656616     
    5.568071        7.632500       -4.085546       -1.915980    
