    3.167194       0.2644551       0.3939250        8.123009     
    8.738747        2.715433        6.679811        4.850123     
  -0.8714970        1.633329      -0.2661050      -0.1454239     
  -3.8795121E-02    1.251722        4.137526        7.173865     
  -0.2995032        1.403500        4.945283        2.973988     
   -5.180777        2.711724        5.484831        2.060833     
    2.442618        6.729686        1.580902      -0.5024274     
    3.137571        6.430918       -3.262004        3.707238     
    5.305666        2.036370        2.419436        5.321819     
   -1.749625        3.540944       -5.743354       -2.511218    
