   0.4546937        5.464902        5.961110      -0.3944016     
    4.225166        7.456715       -4.955707        3.198117     
    1.857164        4.790881        9.208119        2.190608     
   0.8831810        1.809936       -1.442322       0.7515164     
    2.414446        5.729374        3.417453       -2.891570     
    4.179736        7.261394        6.689124        3.228338     
    1.892582        5.579924        3.580306       -1.951601     
    2.796493        7.361568       0.1798607       -2.626971     
   0.1568680        1.561474        6.008327        2.763160     
   -7.378575       6.3448399E-03    5.507102        1.205817    
