    3.154670        3.152153        3.148575        3.160179     
    3.227112        3.534169        4.522983        5.812065     
    2.645988       -3.668664      -0.6025770       0.8123935     
    4.578156        4.364275        2.400377        3.103992     
    4.625055        5.933445        2.530228       -3.738991     
  -0.7140400       0.6913056        4.574335        4.405170     
    2.382412        3.097352        4.645020        5.950563     
    2.443421       -3.809824      -0.6478871       0.6662574     
    4.510038        4.420875        2.310210        2.779804     
    3.346815        3.256508        3.106011        3.124071    
