   4.9909301E-02   3.1722460E-02   9.0233078E-03  -9.9493668E-04 
  -1.3095024E-03  -1.1581795E-04   1.4094026E-04   3.8061124E-05 
  -1.0583643E-05  -6.4104797E-06   1.8417140E-07   8.0729279E-07 
   1.1581781E-07  -7.7898903E-08  -2.7342864E-08   4.7512834E-09 
   4.1221067E-09   1.3003904E-10  -4.7666671E-10  -9.7274563E-11 
   4.1053189E-11   1.8795717E-11  -1.7537118E-12  -2.5748785E-12 
  -2.2818542E-13   2.7261310E-13   7.4249383E-14  -2.0294528E-14 
  -1.2458069E-14   3.2530819E-16   1.5634814E-15   2.2806603E-16 
  -1.5022116E-16  -5.3299350E-17   9.0646918E-18   8.0014752E-18 
   2.7118672E-19  -9.2222697E-19  -1.8787471E-19   8.7867131E-20
   3.1722467E-02   4.1586008E-02   2.9354932E-02   9.2843603E-03 
  -6.5135141E-04  -1.2791137E-03  -1.5279764E-04   1.3095378E-04 
   4.0838040E-05  -8.9016612E-06  -6.4588003E-06  -2.7645939E-08 
   7.7690447E-07   1.3625684E-07  -7.0724667E-08  -2.8589501E-08 
   3.6697272E-09   4.0879859E-09   2.5510632E-10  -4.5114373E-10 
  -1.0804605E-10   3.6121574E-11   1.9255850E-11  -1.0781165E-12 
  -2.5150069E-12  -2.9971335E-13   2.5313150E-13   7.9574232E-14 
  -1.7025782E-14  -1.2543420E-14  -8.4917065E-17   1.5036410E-15 
   2.6748091E-16  -1.3623642E-16  -5.5677626E-17   6.9651850E-18 
   7.9293691E-18   5.1243694E-19  -8.6637455E-19  -1.8787466E-19
   9.0233097E-03   2.9354934E-02   4.0912576E-02   2.9429188E-02 
   9.3820924E-03  -6.4270856E-04  -1.2896326E-03  -1.5563818E-04 
   1.3174371E-04   4.1316471E-05  -8.9154173E-06  -6.5190511E-06 
  -3.6288895E-08   7.8271853E-07   1.3829748E-07  -7.1079313E-08 
  -2.8897141E-08   3.6600261E-09   4.1235619E-09   2.6236591E-10 
  -4.5420784E-10  -1.0944880E-10   3.6252480E-11   1.9448021E-11 
  -1.0610896E-12  -2.5353534E-12  -3.0525468E-13   2.5464624E-13 
   8.0503990E-14  -1.7050077E-14  -1.2660108E-14  -1.0193682E-16 
   1.5148528E-15   2.7145860E-16  -1.3691324E-16  -5.6274606E-17 
   6.9469862E-18   7.9997448E-18   5.1243674E-19  -9.2222697E-19
  -9.9493703E-04   9.2843594E-03   2.9429182E-02   4.0904380E-02 
   2.9418420E-02   9.3811359E-03  -6.4154842E-04  -1.2893195E-03 
  -1.5572524E-04   1.3169093E-04   4.1317977E-05  -8.9087707E-06 
  -6.5180980E-06  -3.6930118E-08   7.8249326E-07   1.3833656E-07 
  -7.1045378E-08  -2.8896064E-08   3.6561032E-09   4.1227604E-09 
   2.6270372E-10  -4.5405307E-10  -1.0946323E-10   3.6231282E-11 
   1.9446141E-11  -1.0588456E-12  -2.5347419E-12  -3.0542160E-13 
   2.5454367E-13   8.0506673E-14  -1.7037207E-14  -1.2658230E-14 
  -1.0317285E-16   1.5144138E-15   2.7153219E-16  -1.3684648E-16 
  -5.6262383E-17   6.9469854E-18   7.9293682E-18   2.7118615E-19
  -1.3095025E-03  -6.5135065E-04   9.3820915E-03   2.9418413E-02 
   4.0890198E-02   2.9417172E-02   9.3826614E-03  -6.4113573E-04 
  -1.2894344E-03  -1.5579467E-04   1.3169297E-04   4.1326719E-05 
  -8.9075174E-06  -6.5189429E-06  -3.7225959E-08   7.8254493E-07 
   1.3838122E-07  -7.1043971E-08  -2.8901232E-08   3.6550505E-09 
