    1.011687       -4.458268       0.5914904        4.693048     
    3.778020       -3.877679        2.400006        4.928614     
   -2.346732        2.379827        2.307839       -5.048481     
   -2.706667       -1.333586        2.220505       -1.664613     
    3.275690        1.253858        3.174101        1.771673     
    5.956066       -3.299249       -3.205853        5.227254     
    3.457509      -0.7957685        4.274712       -2.159645     
  -0.2858927        4.228315        2.154276       -1.375984     
    3.659448        1.964142       0.4569441        3.604496     
    2.222990        4.457020        6.685909        4.861545    
