  -0.7107245       -1.669642       -1.075822       -3.045721     
   0.6387098       4.4761881E-02    3.883201       -5.184216     
    1.685984       -2.893751        3.493174        1.656980     
   0.3605676        2.113338        4.964687       -3.219802     
  -0.8529985        3.388133      -0.2959576        3.301959     
    3.821379        2.033181      -0.8441430        4.417122     
   -2.282532       -1.660247        4.273875        1.521247     
    4.046305       7.2314076E-02   -2.196254        2.932111     
    5.475726      -0.3970035        2.580184       -3.212569     
    6.172751        3.014462        3.164303      -0.2240142    
