    4.211298       7.3928483E-02   0.2287705        3.605022     
    2.345659       -3.545794       -2.471685       0.7164148     
   -3.554689       -1.110466        2.219301        1.594521     
   -2.325130        5.055909       -3.227542        6.620200     
    1.333169        2.235523       0.1009512        6.954725     
  -0.1858127      -0.2795051        2.224209        2.006892     
   -1.452366        9.291780        7.137974        4.731949     
   0.7774472        3.269360        6.349686        2.837670     
   -1.139693       -3.225634       2.2181507E-02    5.649434     
   -2.490244       0.3467403        4.003654       -5.106310    
