  -0.6317185       -2.658894        1.532768       -1.438436     
  -0.5117790       -4.356542      -0.3228604       -4.337606     
   4.9280390E-02    8.214414       -3.361162       0.5164980     
   0.4190584       0.3340546       0.2109966       -5.755472     
   -2.915171      -0.6312787       -3.584298        2.889275     
   0.4548862        1.009690        1.166361      -0.3191390     
   0.3397695        2.774427       -1.344712        1.218779     
    4.627215      -0.1715982       -3.597542       -1.092547     
   0.4373676        4.937361       0.8489962        4.878085     
  -0.8344234       -2.411998       -1.827991       -1.692218    
